nltk_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/chat/suntsu.py_suntsu_chat,1.0,0,0,[],[]
/chat/util.py___init__,1.0,0,0,[],[]
/chat/util.py__compile_reflections,1.0,0,0,[],[]
/chat/util.py__wildcards,1.0,0,0,[],[]
/chat/util.py_converse,1.0,0,0,[],[]
/chat/util.py_respond,1.0,0,0,[],[]
/chat/zen.py_demo,1.0,0,0,[],[]
/chat/zen.py_zen_chat,1.0,0,0,[],[]
/chunk/__init__.py_ne_chunk,1.0,0,0,[],[]
/chunk/__init__.py_ne_chunk_sents,1.0,0,0,[],[]
/chunk/api.py_accuracy,1.0,0,0,[],[]
/chunk/api.py_evaluate,1.0,0,0,[],[]
/chunk/api.py_parse,1.0,0,0,[],[]
/chunk/named_entity.py___init__,1.0,0,0,[],[]
/chunk/named_entity.py__classifier_builder,1.0,0,0,[],[]
/chunk/named_entity.py__english_wordlist,1.0,0,0,[],[]
/chunk/named_entity.py__feature_detector,1.0,0,0,[],[]
/chunk/named_entity.py__parse_to_tagged,1.0,0,0,[],[]
/chunk/named_entity.py__tagged_to_parse,1.0,0,0,[],[]
/chunk/named_entity.py__train,1.0,0,0,[],[]
/chunk/named_entity.py_build_model,1.0,0,0,[],[]
/chunk/named_entity.py_cmp_chunks,1.0,0,0,[],[]
/chunk/named_entity.py_load_ace_data,1.0,0,0,[],[]
/chunk/named_entity.py_load_ace_file,1.0,0,0,[],[]
/chunk/named_entity.py_parse,1.0,0,0,[],[]
/chunk/named_entity.py_postag_tree,1.0,0,0,[],[]
/chunk/named_entity.py_shape,1.0,0,0,[],[]
/chunk/named_entity.py_simplify_pos,1.0,0,0,[],[]
/chunk/named_entity.py_subfunc,1.0,0,0,[],[]
/chunk/regexp.py___init__,1.0,0,0,[],[]
/chunk/regexp.py___repr__,1.0,0,0,[],[]
/chunk/regexp.py___str__,1.0,0,0,[],[]
/chunk/regexp.py__add_stage,1.0,0,0,[],[]
/chunk/regexp.py__notrace_apply,1.0,0,0,[],[]
/chunk/regexp.py__read_grammar,1.0,0,0,[],[]
/chunk/regexp.py__tag,1.0,0,0,[],[]
/chunk/regexp.py__trace_apply,1.0,0,0,[],[]
/chunk/regexp.py__verify,1.0,0,0,[],[]
/chunk/regexp.py_apply,1.0,0,0,[],[]
/chunk/regexp.py_demo,1.0,0,0,[],[]
/chunk/regexp.py_demo_eval,1.0,0,0,[],[]
/chunk/regexp.py_descr,1.0,0,0,[],[]
/chunk/regexp.py_fromstring,1.0,0,0,[],[]
/chunk/regexp.py_parse,1.0,0,0,[],[]
/chunk/regexp.py_reverse_str,1.0,0,0,[],[]
/chunk/regexp.py_rules,1.0,0,0,[],[]
/chunk/regexp.py_tag_pattern2re_pattern,1.0,0,0,[],[]
/chunk/regexp.py_to_chunkstruct,1.0,0,0,[],[]
/chunk/regexp.py_xform,1.0,0,0,[],[]
/chunk/util.py___init__,1.0,0,0,[],[]
/chunk/util.py___len__,1.0,0,0,[],[]
/chunk/util.py___repr__,1.0,0,0,[],[]
/chunk/util.py___str__,1.0,0,0,[],[]
/chunk/util.py__chunksets,1.0,0,0,[],[]
/chunk/util.py__ieer_read_text,1.0,0,0,[],[]
/chunk/util.py__updateMeasures,1.0,0,0,[],[]
/chunk/util.py_accuracy,1.0,0,0,[],[]
/chunk/util.py_conllstr2tree,1.0,0,0,[],[]
/chunk/util.py_conlltags2tree,1.0,0,0,[],[]
/chunk/util.py_correct,1.0,0,0,[],[]
/chunk/util.py_demo,1.0,0,0,[],[]
/chunk/util.py_f_measure,1.0,0,0,[],[]
/chunk/util.py_guessed,1.0,0,0,[],[]
/chunk/util.py_ieerstr2tree,1.0,0,0,[],[]
/chunk/util.py_incorrect,1.0,0,0,[],[]
/chunk/util.py_missed,1.0,0,0,[],[]
/chunk/util.py_precision,1.0,0,0,[],[]
/chunk/util.py_recall,1.0,0,0,[],[]
/chunk/util.py_score,1.0,0,0,[],[]
/chunk/util.py_tagstr2tree,1.0,0,0,[],[]
/chunk/util.py_tree2conllstr,1.0,0,0,[],[]
/chunk/util.py_tree2conlltags,1.0,0,0,[],[]
/classify/api.py_classify,1.0,0,0,[],[]
/classify/api.py_classify_many,1.0,0,0,[],[]
/classify/api.py_labels,1.0,0,0,[],[]
/classify/api.py_prob_classify,1.0,0,0,[],[]
/classify/api.py_prob_classify_many,1.0,0,0,[],[]
/classify/decisiontree.py___init__,1.0,0,0,[],[]
/classify/decisiontree.py___str__,1.0,0,0,[],[]
/classify/decisiontree.py_best_binary_stump,1.0,0,0,[],[]
/classify/decisiontree.py_best_stump,1.0,0,0,[],[]
/classify/decisiontree.py_binary_stump,1.0,0,0,[],[]
/classify/decisiontree.py_classify,1.0,0,0,[],[]
/classify/decisiontree.py_demo,1.0,0,0,[],[]
/classify/decisiontree.py_error,1.0,0,0,[],[]
/classify/decisiontree.py_f,1.0,0,0,[],[]
/classify/decisiontree.py_labels,1.0,0,0,[],[]
/classify/decisiontree.py_leaf,1.0,0,0,[],[]
/classify/decisiontree.py_refine,1.0,0,0,[],[]
/classify/decisiontree.py_stump,1.0,0,0,[],[]
/classify/decisiontree.py_train,1.0,0,0,[],[]
/classify/maxent.py_C,1.0,0,0,[],[]
/classify/maxent.py___init__,1.0,0,0,[],[]
/classify/maxent.py___repr__,1.0,0,0,[],[]
/classify/maxent.py_calculate_deltas,1.0,0,0,[],[]
/classify/maxent.py_calculate_empirical_fcount,1.0,0,0,[],[]
/classify/maxent.py_calculate_estimated_fcount,1.0,0,0,[],[]
/classify/maxent.py_calculate_nfmap,1.0,0,0,[],[]
/classify/maxent.py_classify,1.0,0,0,[],[]
/classify/maxent.py_demo,1.0,0,0,[],[]
/classify/maxent.py_describe,1.0,0,0,[],[]
/classify/maxent.py_encode,1.0,0,0,[],[]
/classify/maxent.py_labels,1.0,0,0,[],[]
/classify/maxent.py_length,1.0,0,0,[],[]
/classify/maxent.py_prob_classify,1.0,0,0,[],[]
/classify/maxent.py_set_weights,1.0,0,0,[],[]
/classify/maxent.py_show_most_informative_features,1.0,0,0,[],[]
/classify/maxent.py_train,1.0,0,0,[],[]
/classify/maxent.py_train_maxent_classifier_with_gis,1.0,0,0,[],[]
/classify/maxent.py_train_maxent_classifier_with_iis,1.0,0,0,[],[]
/classify/maxent.py_weights,1.0,0,0,[],[]
/classify/megam.py__write_megam_features,1.0,0,0,[],[]
/classify/megam.py_call_megam,1.0,0,0,[],[]
/classify/megam.py_config_megam,1.0,0,0,[],[]
/classify/megam.py_parse_megam_weights,1.0,0,0,[],[]
/classify/megam.py_write_megam_file,1.0,0,0,[],[]
/classify/naivebayes.py___init__,1.0,0,0,[],[]
/classify/naivebayes.py_classify,1.0,0,0,[],[]
/classify/naivebayes.py_demo,1.0,0,0,[],[]
/classify/naivebayes.py_labels,1.0,0,0,[],[]
/classify/naivebayes.py_prob_classify,1.0,0,0,[],[]
/classify/naivebayes.py_show_most_informative_features,1.0,0,0,[],[]
/classify/naivebayes.py_train,1.0,0,0,[],[]
/classify/positivenaivebayes.py_demo,1.0,0,0,[],[]
/classify/positivenaivebayes.py_train,1.0,0,0,[],[]
/classify/rte_classify.py___init__,1.0,0,0,[],[]
/classify/rte_classify.py__lemmatize,1.0,0,0,[],[]
/classify/rte_classify.py__ne,1.0,0,0,[],[]
/classify/rte_classify.py_hyp_extra,1.0,0,0,[],[]
/classify/rte_classify.py_overlap,1.0,0,0,[],[]
/classify/rte_classify.py_rte_classifier,1.0,0,0,[],[]
/classify/rte_classify.py_rte_features,1.0,0,0,[],[]
/classify/rte_classify.py_rte_featurize,1.0,0,0,[],[]
/classify/scikitlearn.py___init__,1.0,0,0,[],[]
/classify/scikitlearn.py___repr__,1.0,0,0,[],[]
/classify/scikitlearn.py__make_probdist,1.0,0,0,[],[]
/classify/scikitlearn.py_classify_many,1.0,0,0,[],[]
/classify/scikitlearn.py_labels,1.0,0,0,[],[]
/classify/scikitlearn.py_prob_classify_many,1.0,0,0,[],[]
/classify/scikitlearn.py_train,1.0,0,0,[],[]
/classify/senna.py___init__,1.0,0,0,[],[]
/classify/senna.py__map,1.0,0,0,[],[]
/classify/senna.py_executable,1.0,0,0,[],[]
/classify/senna.py_tag,1.0,0,0,[],[]
/classify/senna.py_tag_sents,1.0,0,0,[],[]
/classify/svm.py___init__,1.0,0,0,[],[]
/classify/tadm.py_call_tadm,1.0,0,0,[],[]
/classify/tadm.py_config_tadm,1.0,0,0,[],[]
/classify/tadm.py_encoding_demo,1.0,0,0,[],[]
/classify/tadm.py_names_demo,1.0,0,0,[],[]
/classify/tadm.py_parse_tadm_weights,1.0,0,0,[],[]
/classify/tadm.py_write_tadm_file,1.0,0,0,[],[]
/classify/textcat.py___init__,1.0,0,0,[],[]
/classify/textcat.py_calc_dist,1.0,0,0,[],[]
/classify/textcat.py_demo,1.0,0,0,[],[]
/classify/textcat.py_guess_language,1.0,0,0,[],[]
/classify/textcat.py_lang_dists,1.0,0,0,[],[]
/classify/textcat.py_profile,1.0,0,0,[],[]
/classify/textcat.py_remove_punctuation,1.0,0,0,[],[]
/classify/util.py___init__,1.0,0,0,[],[]
/classify/util.py_accuracy,1.0,0,0,[],[]
/classify/util.py_apply_features,1.0,0,0,[],[]
/classify/util.py_attested_labels,1.0,0,0,[],[]
/classify/util.py_binary_names_demo_features,1.0,0,0,[],[]
/classify/util.py_check,1.0,0,0,[],[]
/classify/util.py_check_megam_config,1.0,0,0,[],[]
/classify/util.py_lazy_func,1.0,0,0,[],[]
/classify/util.py_log_likelihood,1.0,0,0,[],[]
/classify/util.py_names_demo,1.0,0,0,[],[]
/classify/util.py_names_demo_features,1.0,0,0,[],[]
/classify/util.py_partial_names_demo,1.0,0,0,[],[]
/classify/util.py_wsd_demo,1.0,0,0,[],[]
/classify/weka.py___init__,1.0,0,0,[],[]
/classify/weka.py__check_weka_version,1.0,0,0,[],[]
/classify/weka.py__classify_many,1.0,0,0,[],[]
/classify/weka.py__fmt_arff_val,1.0,0,0,[],[]
/classify/weka.py_classify_many,1.0,0,0,[],[]
/classify/weka.py_config_weka,1.0,0,0,[],[]
/classify/weka.py_data_section,1.0,0,0,[],[]
/classify/weka.py_format,1.0,0,0,[],[]
/classify/weka.py_from_train,1.0,0,0,[],[]
/classify/weka.py_header_section,1.0,0,0,[],[]
/classify/weka.py_labels,1.0,0,0,[],[]
/classify/weka.py_make_classifier,1.0,0,0,[],[]
/classify/weka.py_parse_weka_distribution,1.0,0,0,[],[]
/classify/weka.py_parse_weka_output,1.0,0,0,[],[]
/classify/weka.py_prob_classify_many,1.0,0,0,[],[]
/classify/weka.py_train,1.0,0,0,[],[]
/classify/weka.py_write,1.0,0,0,[],[]
/cli.py_cli,1.0,0,0,[],[]
/cli.py_tokenize_file,1.0,0,0,[],[]
/cluster/api.py_classification_probdist,1.0,0,0,[],[]
/cluster/api.py_classify,1.0,0,0,[],[]
/cluster/api.py_cluster,1.0,0,0,[],[]
/cluster/api.py_cluster_name,1.0,0,0,[],[]
/cluster/api.py_cluster_names,1.0,0,0,[],[]
/cluster/api.py_likelihood,1.0,0,0,[],[]
/cluster/api.py_num_clusters,1.0,0,0,[],[]
/cluster/em.py___init__,1.0,0,0,[],[]
/cluster/em.py___repr__,1.0,0,0,[],[]
/cluster/em.py__gaussian,1.0,0,0,[],[]
/cluster/em.py__loglikelihood,1.0,0,0,[],[]
/cluster/em.py_classify_vectorspace,1.0,0,0,[],[]
/cluster/em.py_cluster_vectorspace,1.0,0,0,[],[]
/cluster/em.py_demo,1.0,0,0,[],[]
/cluster/em.py_likelihood_vectorspace,1.0,0,0,[],[]
/cluster/em.py_num_clusters,1.0,0,0,[],[]
/cluster/gaac.py___init__,1.0,0,0,[],[]
/cluster/gaac.py___repr__,1.0,0,0,[],[]
/cluster/gaac.py__merge_similarities,1.0,0,0,[],[]
/cluster/gaac.py_classify_vectorspace,1.0,0,0,[],[]
/cluster/gaac.py_cluster,1.0,0,0,[],[]
/cluster/gaac.py_cluster_vectorspace,1.0,0,0,[],[]
/cluster/gaac.py_demo,1.0,0,0,[],[]
/cluster/gaac.py_dendrogram,1.0,0,0,[],[]
/cluster/gaac.py_num_clusters,1.0,0,0,[],[]
/cluster/gaac.py_update_clusters,1.0,0,0,[],[]
/cluster/kmeans.py___init__,1.0,0,0,[],[]
/cluster/kmeans.py___repr__,1.0,0,0,[],[]
/cluster/kmeans.py__centroid,1.0,0,0,[],[]
/cluster/kmeans.py__cluster_vectorspace,1.0,0,0,[],[]
/cluster/kmeans.py__sum_distances,1.0,0,0,[],[]
/cluster/kmeans.py_classify_vectorspace,1.0,0,0,[],[]
/cluster/kmeans.py_cluster_vectorspace,1.0,0,0,[],[]
/cluster/kmeans.py_demo,1.0,0,0,[],[]
/cluster/kmeans.py_means,1.0,0,0,[],[]
/cluster/kmeans.py_num_clusters,1.0,0,0,[],[]
/cluster/util.py___init__,1.0,0,0,[],[]
/cluster/util.py___lt__,1.0,0,0,[],[]
/cluster/util.py___repr__,1.0,0,0,[],[]
/cluster/util.py__normalise,1.0,0,0,[],[]
/cluster/util.py_classify,1.0,0,0,[],[]
/cluster/util.py_classify_vectorspace,1.0,0,0,[],[]
/cluster/util.py_cluster,1.0,0,0,[],[]
/cluster/util.py_cluster_vectorspace,1.0,0,0,[],[]
/cluster/util.py_cosine_distance,1.0,0,0,[],[]
/cluster/util.py_euclidean_distance,1.0,0,0,[],[]
/cluster/util.py_format,1.0,0,0,[],[]
/cluster/util.py_groups,1.0,0,0,[],[]
/cluster/util.py_leaves,1.0,0,0,[],[]
/cluster/util.py_likelihood,1.0,0,0,[],[]
/cluster/util.py_likelihood_vectorspace,1.0,0,0,[],[]
/cluster/util.py_merge,1.0,0,0,[],[]
/cluster/util.py_show,1.0,0,0,[],[]
/cluster/util.py_vector,1.0,0,0,[],[]
/collections.py___add__,1.0,0,0,[],[]
/collections.py___contains__,1.0,0,0,[],[]
/collections.py___delitem__,1.0,0,0,[],[]
/collections.py___eq__,1.0,0,0,[],[]
/collections.py___getitem__,1.0,0,0,[],[]
/collections.py___hash__,1.0,0,0,[],[]
/collections.py___init__,1.0,0,0,[],[]
/collections.py___iter__,1.0,0,0,[],[]
/collections.py___len__,1.0,0,0,[],[]
/collections.py___lt__,1.0,0,0,[],[]
/collections.py___missing__,1.0,0,0,[],[]
/collections.py___mul__,1.0,0,0,[],[]
/collections.py___ne__,1.0,0,0,[],[]
/collections.py___new__,1.0,0,0,[],[]
/collections.py___radd__,1.0,0,0,[],[]
/collections.py___repr__,1.0,0,0,[],[]
/collections.py___rmul__,1.0,0,0,[],[]
/collections.py___setitem__,1.0,0,0,[],[]
/collections.py_clear,1.0,0,0,[],[]
/collections.py_copy,1.0,0,0,[],[]
/collections.py_count,1.0,0,0,[],[]
/collections.py_index,1.0,0,0,[],[]
/collections.py_insert,1.0,0,0,[],[]
/collections.py_items,1.0,0,0,[],[]
/collections.py_iterate_from,1.0,0,0,[],[]
/collections.py_keys,1.0,0,0,[],[]
/collections.py_popitem,1.0,0,0,[],[]
/collections.py_setdefault,1.0,0,0,[],[]
/collections.py_update,1.0,0,0,[],[]
/collections.py_values,1.0,0,0,[],[]
/collocations.py___init__,1.0,0,0,[],[]
/collocations.py__build_new_documents,1.0,0,0,[],[]
/collocations.py__ngram_freqdist,1.0,0,0,[],[]
/collocations.py__score_ngrams,1.0,0,0,[],[]
/collocations.py_above_score,1.0,0,0,[],[]
/collocations.py_bigram_finder,1.0,0,0,[],[]
/collocations.py_demo,1.0,0,0,[],[]
/collocations.py_from_documents,1.0,0,0,[],[]
/collocations.py_from_words,1.0,0,0,[],[]
/collocations.py_nbest,1.0,0,0,[],[]
/collocations.py_score_ngram,1.0,0,0,[],[]
/compat.py__decorator,1.0,0,0,[],[]
/compat.py_add_py3_data,1.0,0,0,[],[]
/compat.py_py3_data,1.0,0,0,[],[]
/corpus/__init__.py_demo,1.0,0,0,[],[]
/corpus/reader/aligned.py___init__,1.0,0,0,[],[]
/corpus/reader/aligned.py_aligned_sents,1.0,0,0,[],[]
/corpus/reader/aligned.py_read_block,1.0,0,0,[],[]
/corpus/reader/aligned.py_sents,1.0,0,0,[],[]
/corpus/reader/aligned.py_words,1.0,0,0,[],[]
/corpus/reader/api.py___init__,1.0,0,0,[],[]
/corpus/reader/api.py___repr__,1.0,0,0,[],[]
/corpus/reader/api.py__add,1.0,0,0,[],[]
/corpus/reader/api.py__get_root,1.0,0,0,[],[]
/corpus/reader/api.py__init,1.0,0,0,[],[]
/corpus/reader/api.py__parse,1.0,0,0,[],[]
/corpus/reader/api.py__read_block,1.0,0,0,[],[]
/corpus/reader/api.py__read_parsed_sent_block,1.0,0,0,[],[]
/corpus/reader/api.py__read_sent_block,1.0,0,0,[],[]
/corpus/reader/api.py__read_tagged_sent_block,1.0,0,0,[],[]
/corpus/reader/api.py__read_tagged_word_block,1.0,0,0,[],[]
/corpus/reader/api.py__read_word_block,1.0,0,0,[],[]
/corpus/reader/api.py__resolve,1.0,0,0,[],[]
/corpus/reader/api.py__tag,1.0,0,0,[],[]
/corpus/reader/api.py__word,1.0,0,0,[],[]
/corpus/reader/api.py_abspath,1.0,0,0,[],[]
/corpus/reader/api.py_abspaths,1.0,0,0,[],[]
/corpus/reader/api.py_categories,1.0,0,0,[],[]
/corpus/reader/api.py_citation,1.0,0,0,[],[]
/corpus/reader/api.py_encoding,1.0,0,0,[],[]
/corpus/reader/api.py_ensure_loaded,1.0,0,0,[],[]
/corpus/reader/api.py_fileids,1.0,0,0,[],[]
/corpus/reader/api.py_license,1.0,0,0,[],[]
/corpus/reader/api.py_open,1.0,0,0,[],[]
/corpus/reader/api.py_paras,1.0,0,0,[],[]
/corpus/reader/api.py_parsed_sents,1.0,0,0,[],[]
/corpus/reader/api.py_raw,1.0,0,0,[],[]
/corpus/reader/api.py_reader,1.0,0,0,[],[]
/corpus/reader/api.py_readme,1.0,0,0,[],[]
/corpus/reader/api.py_sents,1.0,0,0,[],[]
/corpus/reader/api.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/api.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/api.py_words,1.0,0,0,[],[]
/corpus/reader/bcp47.py___init__,1.0,0,0,[],[]
/corpus/reader/bcp47.py_data_dict,1.0,0,0,[],[]
/corpus/reader/bcp47.py_lang2str,1.0,0,0,[],[]
/corpus/reader/bcp47.py_load_wiki_q,1.0,0,0,[],[]
/corpus/reader/bcp47.py_morphology,1.0,0,0,[],[]
/corpus/reader/bcp47.py_name,1.0,0,0,[],[]
/corpus/reader/bcp47.py_parse_tag,1.0,0,0,[],[]
/corpus/reader/bcp47.py_subdiv_dict,1.0,0,0,[],[]
/corpus/reader/bcp47.py_val2str,1.0,0,0,[],[]
/corpus/reader/bcp47.py_wiki_dict,1.0,0,0,[],[]
/corpus/reader/bnc.py___init__,1.0,0,0,[],[]
/corpus/reader/bnc.py__all_xmlwords_in,1.0,0,0,[],[]
/corpus/reader/bnc.py__views,1.0,0,0,[],[]
/corpus/reader/bnc.py__words,1.0,0,0,[],[]
/corpus/reader/bnc.py_handle_elt,1.0,0,0,[],[]
/corpus/reader/bnc.py_handle_header,1.0,0,0,[],[]
/corpus/reader/bnc.py_handle_sent,1.0,0,0,[],[]
/corpus/reader/bnc.py_handle_word,1.0,0,0,[],[]
/corpus/reader/bnc.py_sents,1.0,0,0,[],[]
/corpus/reader/bnc.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/bnc.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/bnc.py_words,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py___init__,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py__normalize,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py__parse,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py__read_block,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py__tag,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py__word,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py_parsed_paras,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py_parsed_sents,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py_parsed_words,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py_tagged_paras,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/bracket_parse.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/categorized_sents.py___init__,1.0,0,0,[],[]
/corpus/reader/categorized_sents.py__read_sent_block,1.0,0,0,[],[]
/corpus/reader/categorized_sents.py__read_word_block,1.0,0,0,[],[]
/corpus/reader/categorized_sents.py_sents,1.0,0,0,[],[]
/corpus/reader/categorized_sents.py_words,1.0,0,0,[],[]
/corpus/reader/chasen.py___init__,1.0,0,0,[],[]
/corpus/reader/chasen.py_demo,1.0,0,0,[],[]
/corpus/reader/chasen.py_paras,1.0,0,0,[],[]
/corpus/reader/chasen.py_read_block,1.0,0,0,[],[]
/corpus/reader/chasen.py_sents,1.0,0,0,[],[]
/corpus/reader/chasen.py_tagged_paras,1.0,0,0,[],[]
/corpus/reader/chasen.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/chasen.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/chasen.py_test,1.0,0,0,[],[]
/corpus/reader/chasen.py_words,1.0,0,0,[],[]
/corpus/reader/childes.py_MLU,1.0,0,0,[],[]
/corpus/reader/childes.py___init__,1.0,0,0,[],[]
/corpus/reader/childes.py__getMLU,1.0,0,0,[],[]
/corpus/reader/childes.py__get_age,1.0,0,0,[],[]
/corpus/reader/childes.py__get_corpus,1.0,0,0,[],[]
/corpus/reader/childes.py__get_participants,1.0,0,0,[],[]
/corpus/reader/childes.py_age,1.0,0,0,[],[]
/corpus/reader/childes.py_convert_age,1.0,0,0,[],[]
/corpus/reader/childes.py_corpus,1.0,0,0,[],[]
/corpus/reader/childes.py_demo,1.0,0,0,[],[]
/corpus/reader/childes.py_dictOfDicts,1.0,0,0,[],[]
/corpus/reader/childes.py_participants,1.0,0,0,[],[]
/corpus/reader/childes.py_sents,1.0,0,0,[],[]
/corpus/reader/childes.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/childes.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/childes.py_webview_file,1.0,0,0,[],[]
/corpus/reader/childes.py_words,1.0,0,0,[],[]
/corpus/reader/chunked.py___init__,1.0,0,0,[],[]
/corpus/reader/chunked.py__read_block,1.0,0,0,[],[]
/corpus/reader/chunked.py__untag,1.0,0,0,[],[]
/corpus/reader/chunked.py_chunked_paras,1.0,0,0,[],[]
/corpus/reader/chunked.py_chunked_sents,1.0,0,0,[],[]
/corpus/reader/chunked.py_chunked_words,1.0,0,0,[],[]
/corpus/reader/chunked.py_paras,1.0,0,0,[],[]
/corpus/reader/chunked.py_read_block,1.0,0,0,[],[]
/corpus/reader/chunked.py_sents,1.0,0,0,[],[]
/corpus/reader/chunked.py_tagged_paras,1.0,0,0,[],[]
/corpus/reader/chunked.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/chunked.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/chunked.py_words,1.0,0,0,[],[]
/corpus/reader/cmudict.py_dict,1.0,0,0,[],[]
/corpus/reader/cmudict.py_entries,1.0,0,0,[],[]
/corpus/reader/cmudict.py_read_cmudict_block,1.0,0,0,[],[]
/corpus/reader/cmudict.py_words,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py___init__,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py___repr__,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py__read_comparison_block,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py__read_keyword_block,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py__read_sent_block,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py__read_word_block,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py_comparisons,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py_keywords,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py_keywords_readme,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py_sents,1.0,0,0,[],[]
/corpus/reader/comparative_sents.py_words,1.0,0,0,[],[]
/corpus/reader/conll.py___init__,1.0,0,0,[],[]
/corpus/reader/conll.py___repr__,1.0,0,0,[],[]
/corpus/reader/conll.py___str__,1.0,0,0,[],[]
/corpus/reader/conll.py__get_chunked_words,1.0,0,0,[],[]
/corpus/reader/conll.py__get_column,1.0,0,0,[],[]
/corpus/reader/conll.py__get_iob_words,1.0,0,0,[],[]
/corpus/reader/conll.py__get_parsed_sent,1.0,0,0,[],[]
/corpus/reader/conll.py__get_srl_instances,1.0,0,0,[],[]
/corpus/reader/conll.py__get_srl_spans,1.0,0,0,[],[]
/corpus/reader/conll.py__get_tagged_words,1.0,0,0,[],[]
/corpus/reader/conll.py__get_words,1.0,0,0,[],[]
/corpus/reader/conll.py__grids,1.0,0,0,[],[]
/corpus/reader/conll.py__read_grid_block,1.0,0,0,[],[]
/corpus/reader/conll.py__require,1.0,0,0,[],[]
/corpus/reader/conll.py__tree2conll,1.0,0,0,[],[]
/corpus/reader/conll.py_chunked_sents,1.0,0,0,[],[]
/corpus/reader/conll.py_chunked_words,1.0,0,0,[],[]
/corpus/reader/conll.py_get_chunked_words,1.0,0,0,[],[]
/corpus/reader/conll.py_get_iob_words,1.0,0,0,[],[]
/corpus/reader/conll.py_get_parsed_sent,1.0,0,0,[],[]
/corpus/reader/conll.py_get_srl_instances,1.0,0,0,[],[]
/corpus/reader/conll.py_get_tagged_words,1.0,0,0,[],[]
/corpus/reader/conll.py_iob_sents,1.0,0,0,[],[]
/corpus/reader/conll.py_iob_words,1.0,0,0,[],[]
/corpus/reader/conll.py_parsed_sents,1.0,0,0,[],[]
/corpus/reader/conll.py_pprint,1.0,0,0,[],[]
/corpus/reader/conll.py_sents,1.0,0,0,[],[]
/corpus/reader/conll.py_srl_instances,1.0,0,0,[],[]
/corpus/reader/conll.py_srl_spans,1.0,0,0,[],[]
/corpus/reader/conll.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/conll.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/conll.py_words,1.0,0,0,[],[]
/corpus/reader/crubadan.py___init__,1.0,0,0,[],[]
/corpus/reader/crubadan.py__load_lang_mapping_data,1.0,0,0,[],[]
/corpus/reader/crubadan.py__load_lang_ngrams,1.0,0,0,[],[]
/corpus/reader/crubadan.py_crubadan_to_iso,1.0,0,0,[],[]
/corpus/reader/crubadan.py_iso_to_crubadan,1.0,0,0,[],[]
/corpus/reader/crubadan.py_lang_freq,1.0,0,0,[],[]
/corpus/reader/crubadan.py_langs,1.0,0,0,[],[]
/corpus/reader/dependency.py___init__,1.0,0,0,[],[]
/corpus/reader/dependency.py_parsed_sents,1.0,0,0,[],[]
/corpus/reader/dependency.py_read_block,1.0,0,0,[],[]
/corpus/reader/dependency.py_sents,1.0,0,0,[],[]
/corpus/reader/dependency.py_tagged_sents,1.0,0,0,[],[]
/corpus/reader/dependency.py_tagged_words,1.0,0,0,[],[]
/corpus/reader/dependency.py_words,1.0,0,0,[],[]
/corpus/reader/framenet.py__,1.0,0,0,[],[]
/corpus/reader/framenet.py___add__,1.0,0,0,[],[]
/corpus/reader/framenet.py___getattr__,1.0,0,0,[],[]
/corpus/reader/framenet.py___getitem__,1.0,0,0,[],[]
/corpus/reader/framenet.py___init__,1.0,0,0,[],[]
/corpus/reader/framenet.py___len__,1.0,0,0,[],[]
/corpus/reader/framenet.py___nonzero__,1.0,0,0,[],[]
/corpus/reader/framenet.py___radd__,1.0,0,0,[],[]
